dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,train_size,val_size,checkpoint_path,pix_err,patch_err
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_09-38-48/vae.ckpt,0.0158446431159973,0.1566265060240964
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_09-59-47/vae.ckpt,0.0312186479568481,0.2570281124497992
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-58-23/vae.ckpt,0.0316265225410461,0.285140562248996
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-42-37/vae.ckpt,0.0349836945533752,0.2891566265060241
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-46-39/vae.ckpt,0.0448355674743652,0.3694779116465863
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_09-57-52/vae.ckpt,0.0280497074127197,0.285140562248996
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-28-30/vae.ckpt,0.0274849534034729,0.2570281124497992
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-23-23/vae.ckpt,0.0475025177001953,0.3815261044176707
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_09-47-15/vae.ckpt,0.029900848865509,0.3333333333333333
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-20-51/vae.ckpt,0.0240022540092468,0.2489959839357429
