dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,train_size,val_size,checkpoint_path,pix_err,patch_err
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-22-39/vae.ckpt,0.006792843341827393,0.07793427230046948
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-40-10/vae.ckpt,0.005333065986633301,0.06948356807511737
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-58-24/vae.ckpt,0.0057218074798583984,0.07042253521126761
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-00-10/vae.ckpt,0.0063893795013427734,0.06291079812206572
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-17-38/vae.ckpt,0.00979316234588623,0.10140845070422536
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-36-01/vae.ckpt,0.005311012268066406,0.0676056338028169
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-45-32/vae.ckpt,0.012008488178253174,0.12206572769953052
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-27-39/vae.ckpt,0.008149921894073486,0.09483568075117371
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-05-18/vae.ckpt,0.009697794914245605,0.11643192488262911
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-35-33/vae.ckpt,0.0042473673820495605,0.05352112676056338
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-44-21/vae.ckpt,0.00691753625869751,0.08075117370892018
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-22-14/vae.ckpt,0.005215644836425781,0.0676056338028169
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-08-39/vae.ckpt,0.007643759250640869,0.09014084507042254
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-59-13/vae.ckpt,0.005347728729248047,0.0676056338028169
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-22-46/vae.ckpt,0.004988253116607666,0.06291079812206572
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-53-49/vae.ckpt,0.004130005836486816,0.054460093896713614
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-33-12/vae.ckpt,0.005963921546936035,0.07323943661971831
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,1065,1065,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-22-07/vae.ckpt,0.0036311745643615723,0.046948356807511735
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-25-53/vae.ckpt,0.015326917171478271,0.17670682730923695
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-44-47/vae.ckpt,0.013303220272064209,0.15863453815261044
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-26-02/vae.ckpt,0.010746121406555176,0.11847389558232932
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-38-45/vae.ckpt,0.008879244327545166,0.11244979919678715
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-51-06/vae.ckpt,0.007075190544128418,0.07228915662650602
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-31-41/vae.ckpt,0.0118599534034729,0.12449799196787148
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_22-02-28/vae.ckpt,0.009898960590362549,0.12048192771084337
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-18-28/vae.ckpt,0.02070784568786621,0.20883534136546184
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-33-28/vae.ckpt,0.015499472618103027,0.14056224899598393
dummy,16,2,abundance,petrer_limestone,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-12-35/vae.ckpt,0.01383662223815918,0.13654618473895583
