dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,train_size,val_size,checkpoint_path,pix_err,patch_err
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.8500000000000003,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,319,1811,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.85/2023-05-04_14-55-12/vae.ckpt,0.0163928866386413,0.1684152401987852
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.8600000000000003,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,298,1832,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.86/2023-05-04_14-57-16/vae.ckpt,0.0252754688262939,0.2319868995633187
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.8700000000000003,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,277,1853,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.87/2023-05-04_14-59-21/vae.ckpt,0.0370682477951049,0.3227199136535348
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.8800000000000003,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,256,1874,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.88/2023-05-04_15-01-23/vae.ckpt,0.0474836826324462,0.3900747065101387
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.8900000000000003,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,234,1896,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.89/2023-05-04_15-03-26/vae.ckpt,0.0479834079742431,0.4335443037974683
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9000000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,213,1917,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.90/2023-05-04_15-05-27/vae.ckpt,0.0573609471321105,0.4621804903495044
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9100000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,192,1938,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.91/2023-05-04_15-07-27/vae.ckpt,0.0982367396354675,0.6635706914344686
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9200000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,170,1960,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.92/2023-05-04_15-09-26/vae.ckpt,0.1038185358047485,0.713265306122449
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9300000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,149,1981,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.93/2023-05-04_15-11-29/vae.ckpt,0.1128928065299987,0.7344775365976779
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9400000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,128,2002,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.94/2023-05-04_15-13-31/vae.ckpt,0.1378504037857055,0.8286713286713286
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9500000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,106,2024,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.95/2023-05-04_15-15-32/vae.ckpt,0.115396499633789,0.7485177865612648
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9600000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,85,2045,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.96/2023-05-04_15-17-30/vae.ckpt,0.1261040568351745,0.767237163814181
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9700000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,64,2066,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.97/2023-05-04_15-19-30/vae.ckpt,0.1970595121383667,0.9230396902226524
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9800000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,43,2087,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.98/2023-05-04_15-21-26/vae.ckpt,0.1911723017692566,0.949209391471011
dummy,16,2,abundance,petrer_limestone,petrer_limestone,train_from_scratch,0.9900000000000004,bce,32,16,1,val_loss,min,0.001,64,200,2,1,8,1,False,False,1,21,2109,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.99/2023-05-04_15-23-19/vae.ckpt,0.2021396160125732,1.0
