dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,model_type,train_size,val_size,checkpoint_path,pix_err,patch_err
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-14-07/vae.ckpt,0.00889134407043457,0.12023809523809524
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-40-41/vae.ckpt,0.026636898517608643,0.24523809523809523
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-14-13/vae.ckpt,0.02513021230697632,0.2511904761904762
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-04-37/vae.ckpt,0.016796886920928955,0.20595238095238094
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-18-19/vae.ckpt,0.03396576642990112,0.33095238095238094
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-55-06/vae.ckpt,0.02333521842956543,0.2357142857142857
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-29-42/vae.ckpt,0.02059149742126465,0.2226190476190476
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_15-54-46/vae.ckpt,0.004427075386047363,0.06428571428571428
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-55-12/vae.ckpt,0.01821988821029663,0.20357142857142857
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-26-43/vae.ckpt,0.025269746780395508,0.2702380952380952
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-15-16/vae.ckpt,0.020386934280395508,0.24166666666666667
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-48-47/vae.ckpt,0.021298348903656006,0.20714285714285716
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-49-49/vae.ckpt,0.01431363821029663,0.15833333333333333
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-22-39/vae.ckpt,0.023893237113952637,0.2726190476190476
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-40-10/vae.ckpt,0.01903831958770752,0.20357142857142857
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-58-24/vae.ckpt,0.019726574420928955,0.21904761904761905
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-00-10/vae.ckpt,0.01964282989501953,0.1988095238095238
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-17-38/vae.ckpt,0.027297258377075195,0.26904761904761904
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-36-01/vae.ckpt,0.017875730991363525,0.18928571428571428
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-45-32/vae.ckpt,0.0353887677192688,0.35714285714285715
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-27-39/vae.ckpt,0.027752995491027832,0.26666666666666666
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-05-18/vae.ckpt,0.03748142719268799,0.3345238095238095
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-35-33/vae.ckpt,0.019754469394683838,0.20952380952380953
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-44-21/vae.ckpt,0.025678932666778564,0.2511904761904762
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-22-14/vae.ckpt,0.01890808343887329,0.2154761904761905
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-08-39/vae.ckpt,0.022526025772094727,0.24047619047619048
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-59-13/vae.ckpt,0.015820324420928955,0.18095238095238095
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-22-46/vae.ckpt,0.01768970489501953,0.1880952380952381
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-53-49/vae.ckpt,0.014239192008972168,0.15595238095238095
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-33-12/vae.ckpt,0.01938241720199585,0.22380952380952382
dummy,16,2,abundance,petrer_limestone,mexico_all,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Direct transfer from Petrer,840,840,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-22-07/vae.ckpt,0.014871656894683838,0.1880952380952381
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-41-38/vae.ckpt,0.011216521263122559,0.11904761904761904
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-51-53/vae.ckpt,0.007700920104980469,0.0761904761904762
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-09-21/vae.ckpt,0.010677099227905273,0.13333333333333333
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-22-45/vae.ckpt,0.006845235824584961,0.08095238095238096
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-15-49/vae.ckpt,0.010974705219268799,0.14285714285714285
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-26-35/vae.ckpt,0.011421144008636475,0.11904761904761904
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-14-54/vae.ckpt,0.010937511920928955,0.12857142857142856
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_15-55-39/vae.ckpt,0.000985860824584961,0.014285714285714285
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-36-28/vae.ckpt,0.004724681377410889,0.05476190476190476
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-34-38/vae.ckpt,0.00673365592956543,0.08571428571428572
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-06-02/vae.ckpt,0.013299822807312012,0.15714285714285714
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-18-58/vae.ckpt,0.016034245491027832,0.20238095238095238
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-13-21/vae.ckpt,0.017261922359466553,0.20714285714285716
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-46-32/vae.ckpt,0.02163320779800415,0.24761904761904763
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-19-24/vae.ckpt,0.00844496488571167,0.09285714285714286
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-59-54/vae.ckpt,0.00814729928970337,0.08571428571428572
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-55-50/vae.ckpt,0.004687488079071045,0.05714285714285714
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-05-16/vae.ckpt,0.009933054447174072,0.1357142857142857
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-30-20/vae.ckpt,0.011830329895019531,0.13333333333333333
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-23-14/vae.ckpt,0.00943082571029663,0.11666666666666667
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-01-04/vae.ckpt,0.011495530605316162,0.14285714285714285
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-26-31/vae.ckpt,0.017578125,0.1976190476190476
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-15-05/vae.ckpt,0.0015624761581420898,0.02619047619047619
dummy,16,2,abundance,mexico_all,mexico_all,tune_petrer_limestone,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,Fine-tuning Petrer model,420,420,/Users/johannes/work/resecarin/models/bce/val_loss/mexico_all/tune_petrer_limestone/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-19-09/vae.ckpt,0.015662193298339844,0.19285714285714287
