"","Jasonia_glutinosa","Aetheorhiza_bulbosa","Helichrysum_stoechas","Filago_fuscescens","Bombycilaena_erecta","Filago_gallica","Phagnalon_saxatile","Phagnalon_rupestre","Dittrichia_viscosa","Pallenis_spinosa","Pallenis_maritima","Artemisia_campestris","Santolina_chamaecyparissus","Calendula_arvensis","Crepis_vesicaria","Leontodon_saxatilis_subsp._rothii","Hypochaeris_radicata","Urospermum_picroides","Sonchus_asper","Sonchus_tenerrimus","Launaea_fragilis","Launaea_arborescens","Reichardia_tingitana","Scorzonera_sp","Centaurea_melitensis","Carduus_tenuiflorus","Atractylis_cancellata","Foeniculum_vulgare","Pseudorlaya_pumila","Distichoselinum_tenuifolium","Thapsia_sp","Thapsia_villosa","Torilis_nodosa","Bupleurum_fruticescens","Eryngium_campestre","Cephalaria_leucantha","Lomelosia_stellata","Thymus_moroderi","Thymus_hyemalis","Thymus_vulgaris","Rosmarinus_officinalis","Lavandula_latifolia","Lavandula_dentata","Lavandula_multifida","Teucrium_libanitis","Teucrium_carolipaui","Teucrium_carthaginense","Teucrium_capitatum","Teucrium_pseudochamaepitys","Ballota_hirsuta","Phlomis_lychnitis","Sideritis_incana","Sideritis_angustifolia","Bellardia_trixago","Orobanche_sp","Plantago_albicans","Plantago_bellardii","Plantago_afra","Globularia_alypum","Linaria_arvensis","Misopates_orontium","Olea_europaea","Echium_creticum","Lithodora_fruticosa","Valantia_hispida","Asperula_aristata","Rubia_peregrina","Periploca_laevigata_subsp._angustifolia","Centaurium_quadrifolium","Blackstonia_perfoliata","Solanum_americanum","Withania_frutescens","Convolvulus_lanuginosus","Convolvulus_althaeoides","Erica_multiflora","Lysimachia_linum-stellatum","Anagallis_arvensis","Coris_monspeliensis","Mesembryanthemum_nodiflorum","Silene_secundiflora","Silene_inaperta","Dianthus_sp","Gypsophila_struthium","Spergularia_rubra","Polycarpon_tetraphyllum","Paronychia_suffruticosa","Paronychia_argentea","Herniaria_fruticosa","Salsola_oppositifolia","Salsola_genistoides","Salsola_kali","Halogeton_sativus","Atriplex_semibaccata","Atriplex_halimus","Rumex_bucephalophorus","Limonium_sp","Limonium_carthaginense","Limonium_echioides","Limonium_cossonianum","Tamarix_canariensis","Thesium_humifusum","Osyris_lanceolata","Medicago_minima","Ononis_tridentata","Astragalus_sp","Astragalus_sesameus","Onobrychis_sp","Lotus_edulis","Dorycnium_pentaphyllum","Anthyllis_cytisoides","Anthyllis_terniflora","Coronilla_minima","Bituminaria_bituminosa","Ulex_parviflorus","Polygala_rupestris","Sanguisorba_minor","Rhamnus_lycioides","Rhamnus_alaternus","Quercus_coccifera","Viola_arborescens","Euphorbia_terracina","Euphorbia_exigua","Euphorbia_falcata","Mercurialis_annua","Linum_strictum","Gymnosporia_senegalensis","Zygophyllum_fabago","Fagonia_cretica","Erucastrum_virgatum","Diplotaxis_harra","Moricandia_arvensis","Carrichtera_annua","Matthiola_fruticulosa","Lobularia_maritima","Reseda_stricta","Reseda_phyteuma","Fumana_laevipes","Fumana_hispidula","Fumana_ericoides","Fumana_thymifolia","Cistus_albidus","Cistus_monspeliensis","Cistus_clusii","Helianthemum_violaceum","Helianthemum_squamatum","Helianthemum_cinereum","Helianthemum_syriacum","Daphne_gnidium","Thymelaea_hirsuta","Thymelaea_tinctoria","Ruta_angustifolia","Haplophyllum_rosmarinifolium","Pistacia_lentiscus","Erodium_malacoides","Erodium_cicutarium","Sedum_sediforme","Serapias_parviflora","Asparagus_albus","Asparagus_acutifolius","Asparagus_horridus","Dipcadi_serotinum","Lapiedra_martinezii","Asphodelus_fistulosus","Hyparrhenia_hirta","Cynodon_dactylon","Phragmites_australis","Vulpia_myuros","Psilurus_incurvus","Dactylis_glomerata","Lamarckia_aurea","Rostraria_cristata","Avena_barbata","Bromus_fasciculatus","Bromus_diandrus","Brachypodium_retusum","Brachypodium_phoenicoides","Brachypodium_distachyon","Stipa_offneri","Piptatherum_miliaceum","Stipa_parviflora","Stipa_capensis","Stipa_tenacissima","Lygeum_spartum","Carex_humilis","Juncus_acutus","Chamaerops_humilis","Juniperus_phoenicea","Juniperus_oxycedrus","Tetraclinis_articulata","Pinus_halepensis","Ephedra_fragilis"
"Ruta_angustifolia",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,237.157208,237.157207,237.157207,237.157207,237.157207,237.157208,237.157208,237.157207,237.157208,237.157208,237.157208,237.157207,237.157207,237.157208,237.157208,237.157208,237.157208,237.157208,237.1572079998,237.1572079998,237.1572079998,237.1572079998,237.157208,237.157208,237.157208,237.157208,208.5161180003,208.5161180003,208.516118,208.5161180003,208.5161180003,208.5161180003,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516118,0,101.335416,159.836682,233.986392,233.986392,244.810184,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Haplophyllum_rosmarinifolium",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,237.157208,237.157207,237.157207,237.157207,237.157207,237.157208,237.157208,237.157207,237.157208,237.157208,237.157208,237.157207,237.157207,237.157208,237.157208,237.157208,237.157208,237.157208,237.1572079998,237.1572079998,237.1572079998,237.1572079998,237.157208,237.157208,237.157208,237.157208,208.5161180003,208.5161180003,208.516118,208.5161180003,208.5161180003,208.5161180003,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516118,101.335416,0,159.836682,233.986392,233.986392,244.810184,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Pistacia_lentiscus",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,237.157208,237.157207,237.157207,237.157207,237.157207,237.157208,237.157208,237.157207,237.157208,237.157208,237.157208,237.157207,237.157207,237.157208,237.157208,237.157208,237.157208,237.157208,237.1572079998,237.1572079998,237.1572079998,237.1572079998,237.157208,237.157208,237.157208,237.157208,208.5161180003,208.5161180003,208.516118,208.5161180003,208.5161180003,208.5161180003,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516117,208.516117,208.516117,208.516117,208.516117,208.516118,208.516118,159.836682,159.836682,0,233.986392,233.986392,244.810184,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Erodium_malacoides",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,237.157208,237.157207,237.157207,237.157207,237.157207,237.157208,237.157208,237.157207,237.157208,237.157208,237.157208,237.157207,237.157207,237.157208,237.157208,237.157208,237.157208,237.157208,237.1572079998,237.1572079998,237.1572079998,237.1572079998,237.157208,237.157208,237.157208,237.157208,233.9863920003,233.9863920003,233.986392,233.9863920003,233.9863920003,233.9863920003,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986392,233.986391,233.986391,233.986391,233.986391,233.986391,233.986392,233.986392,233.986392,233.986392,233.986392,0,18.12323,244.810184,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Erodium_cicutarium",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,237.157208,237.157207,237.157207,237.157207,237.157207,237.157208,237.157208,237.157207,237.157208,237.157208,237.157208,237.157207,237.157207,237.157208,237.157208,237.157208,237.157208,237.157208,237.1572079998,237.1572079998,237.1572079998,237.1572079998,237.157208,237.157208,237.157208,237.157208,233.9863920003,233.9863920003,233.986392,233.9863920003,233.9863920003,233.9863920003,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986391,233.986392,233.986391,233.986391,233.986391,233.986391,233.986391,233.986392,233.986392,233.986392,233.986392,233.986392,18.12323,0,244.810184,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Sedum_sediforme",247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468474,247.468474,247.468474,247.468473,247.468474,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468473,247.468473,247.468474,247.468474,247.468474,247.468474,247.468474,247.468473,247.468473,247.468473,247.468474,247.468474,247.468473,247.468473,247.468474,244.810184,244.810183,244.810183,244.810183,244.810183,244.810184,244.810184,244.810183,244.810184,244.810184,244.810184,244.810183,244.810183,244.810184,244.810184,244.810184,244.810184,244.810184,244.8101839998,244.8101839998,244.8101839998,244.8101839998,244.810184,244.810184,244.810184,244.810184,244.8101840003,244.8101840003,244.810184,244.8101840003,244.8101840003,244.8101840003,244.810183,244.810183,244.810183,244.810183,244.810183,244.810183,244.810183,244.810183,244.810184,244.810183,244.810183,244.810183,244.810183,244.810183,244.810184,244.810184,244.810184,244.810184,244.810184,244.810184,244.810184,0,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,650.100056,650.100056,650.100056,650.100056,650.100056
"Serapias_parviflora",271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.5161299998,271.5161299998,271.5161299998,271.5161299998,271.51613,271.51613,271.51613,271.51613,271.5161300003,271.5161300003,271.51613,271.5161300003,271.5161300003,271.5161300003,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,0,217.917474,217.917474,217.917474,217.917474,217.917474,217.917473,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,650.100056,650.100056,650.100056,650.100056,650.100056
"Asparagus_albus",271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.5161299998,271.5161299998,271.5161299998,271.5161299998,271.51613,271.51613,271.51613,271.51613,271.5161300003,271.5161300003,271.51613,271.5161300003,271.5161300003,271.5161300003,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,217.917474,0,5.313318,5.313318,118.372158,124.98674,135.100955,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,650.100056,650.100056,650.100056,650.100056,650.100056
"Asparagus_acutifolius",271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.5161299998,271.5161299998,271.5161299998,271.5161299998,271.51613,271.51613,271.51613,271.51613,271.5161300003,271.5161300003,271.51613,271.5161300003,271.5161300003,271.5161300003,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,217.917474,5.313318,0,4.028594,118.372158,124.98674,135.100955,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,650.100056,650.100056,650.100056,650.100056,650.100056
"Asparagus_horridus",271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.5161299998,271.5161299998,271.5161299998,271.5161299998,271.51613,271.51613,271.51613,271.51613,271.5161300003,271.5161300003,271.51613,271.5161300003,271.5161300003,271.5161300003,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,217.917474,5.313318,4.028594,0,118.372158,124.98674,135.100955,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,650.100056,650.100056,650.100056,650.100056,650.100056
"Dipcadi_serotinum",271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.516129,271.51613,271.51613,271.51613,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.5161299998,271.5161299998,271.5161299998,271.5161299998,271.51613,271.51613,271.51613,271.51613,271.5161300003,271.5161300003,271.51613,271.5161300003,271.5161300003,271.5161300003,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.516129,271.516129,271.516129,271.516129,271.516129,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,271.51613,217.917474,118.372158,118.372158,118.372158,0,124.98674,135.100955,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,229.201126,229.201126,229.201126,229.201125,229.201126,229.201126,650.100056,650.100056,650.100056,650.100056,650.100056
